listing_type,property_type,price_aed,price_frequency,price_per_sqft_aed,mortgage_monthly_aed,bedrooms,bathrooms,size_sqft,size_sqm,parking_slots,furnishing,status,floor,building,community,area,city,zone,title,description,features,amenities,listed_on,permit_number,latitude,longitude,image_count
buy,Apartment,2250000.0,,2450.0,,2,2.0,918.0,85.28,,Unfurnished,Off-plan,,,VYB,Business Bay,Dubai,Business Bay,Community Expert | Close to Handover | Brand new,"Jade & Co please to introduce you to the following:

This thoughtfully designed 2-bedroom apartment offers a perfect balance of comfort and functionality, ideal for end-users and investors alike.
The unit features a bright open-plan living and dining area that flows seamlessly onto a private balcony, creating an inviting space for relaxation and entertaining. The modern kitchen is efficiently laid out with ample storage and workspace.
The spacious bedrooms includes built-in wardrobes and is positioned for privacy, while the apartment also benefits from a well-sized bathroom, a dedicated laundry area, and a practical foyer and corridor that enhance the overall layout.

- 2 Bedroom with built-in wardrobes
- Open-plan living & dining area
- Private balcony
- Modern kitchen layout
- Dedicated laundry space
- Well-proportioned bathroom
- Efficient and functional floor plan
- For viewing schedules and queries please contact Mariam (B.R.N 53225)

VYB at Business Bay is a modern off-plan residential tower in Dubai’s Business Bay developed by Ginco Properties, offering contemporary 1- and 2-bedroom apartments with stylish finishes and panoramic city views. It features lifestyle amenities such as a fitness centre, swimming pool, outdoor lounges and family-friendly spaces, with completion expected in late 2025. Situated in a prime urban location, VYB provides easy access to key business, leisure and retail hubs across Dubai.

Jade & Co was founded to provide a boutique approach to the Dubai Real Estate market, which caters way beyond beautiful properties, as our exceptional agents source a lifestyle to compliment you. Our purpose is to provide an unrivalled service in the market, whether you are buying, selling, or renting, and our approach allows us to walk alongside our clients at every stage of their journey. For Jade & Co, maintaining long-lasting relationships is at the core of our agency.

Jade & Co Real Estate
Office: 610 The Onyx Tower 1, The Greens, Dubai, UAE",,"[""Central A/C"", ""Built in Wardrobes"", ""Balcony""]",2026-04-14T10:58:20Z,71524284779,25.17771339416504,55.27357864379883,10
buy,Apartment,1300000.0,,1450.0,,1,2.0,896.0,83.24,,Unfurnished,Completed,,,AG Tower,Business Bay,Dubai,Business Bay,Huge 1 BR | Prime Location | Community- City View,"Ecoliving Real Estate proudly presents. AG Tower is a high-story apartment skyscraper in Business Bay that offers studio, one, two, and three-bedroom units.

Property Details:

1 Bedroom
2 Bathroom
Balcony
896 sq ft

The tower is flanked by numerous dining, retail, and entertainment venues. It is a project by Arabian Gulf Properties. On-site amenities include a cutting-edge gymnasium, landscaped garden, swimming pool, and children's play area. The apartment complex is located near Marasi Drive, with convenient access to Ras Al Khor Road and Sheikh Zayed Road. Amenities include a fitness center, café, and supermarket. AG Tower Business Bay provides a wide range of amenities, including retail.


Developed by Arabian Gulf Properties, AG Tower offers balanced luxury and convenience - an ideal choice for both investors building their property investment portfolio and residents seeking an entry point into Business Bay without sacrificing quality and accessibility.


Ecoliving Properties is dedicated to delivering outmost services, for further details please contact:

Farah Albadeineh
BRN: 57380",,"[""Balcony"", ""Central A/C"", ""Covered Parking"", ""View of Water"", ""Security"", ""Concierge"", ""Shared Gym"", ""View of Landmark"", ""Lobby in Building"", ""Vastu-compliant""]",2026-04-14T11:02:29Z,7132719783,25.179725646972656,55.2691764831543,10
buy,Apartment,10999999.0,,5445.0,,2,3.0,2020.0,187.66,,Unfurnished,Completed,,,Jumeirah Living Business Bay,Business Bay,Dubai,Business Bay,2 Bedroom for Sale in Jumeirah Living Business Bay,"Position yourself in one of Dubai’s most prestigious branded residences with this 2-bedroom apartment for sale in Jumeirah Living Business Bay by Select Group—an exceptional opportunity tailored for investors seeking strong returns and long-term value.

This premium unit features a modern open-plan layout, floor-to-ceiling windows, and high-quality finishes throughout, creating a bright and sophisticated living space that appeals to high-end tenants. The spacious bedrooms come with built-in wardrobes and en-suite bathrooms, while the fully fitted kitchen is equipped with top-tier appliances—ideal for luxury rental demand.

Strategically located in the heart of Business Bay, the property offers seamless access to Downtown Dubai, DIFC, and major transport routes, making it highly attractive to professionals and corporate tenants.

Residents benefit from world-class amenities, including an infinity pool, state-of-the-art fitness center, concierge services, and exclusive waterfront access—enhancing tenant retention and rental premium potential.

With the backing of Select Group and the globally recognized Jumeirah Living brand, this property offers excellent capital appreciation prospects and strong short- and long-term rental yields.

A standout investment in a high-demand location.",,"[""Balcony"", ""Barbecue Area"", ""Built in Wardrobes"", ""Covered Parking"", ""Pets Allowed"", ""Shared Pool"", ""Security"", ""Concierge"", ""Shared Spa"", ""Shared Gym"", ""Children's Play Area"", ""Lobby in Building"", ""Children's Pool""]",2026-04-14T11:06:46Z,71430027269,25.182891845703125,55.26507568359375,22
buy,Apartment,2382720.0,,2644.0,,1,1.0,901.0,83.71,,Furnished,Off-plan,,,DWTN Residences,Business Bay,Dubai,Business Bay,Modern 1 Bedroom | DWTN Residences | Business Bay,"Discover comfortable modern living with this 1-bedroom apartment located in DWTN Residences by Deyaar, situated in Business Bay. The property offers a well-designed layout with contemporary finishes and access to lifestyle amenities, making it suitable for end-users or investors. Designed to complement urban living, the residence provides functional interiors within a vibrant city district. Its prime location ensures convenient access to major roads, retail destinations, dining options, and key areas across Dubai.

PROPERTY DETAILS
Area: 901.477 sqft
1-bedroom apartment
Well-planned living and dining area
Open kitchen with modern cabinetry
Bedroom with built-in wardrobes
Bathroom(s) with quality fittings
Large windows allowing natural light
Balcony
Allocated parking space

BUILDING FEATURES & AMENITIES
Swimming pool
Fully equipped gym
Lobby and reception area
24/7 security and controlled access
Landscaped communal areas
Family-friendly residential building
Close to supermarkets, cafés, and retail outlets
Easy access to main road networks",,"[""Balcony"", ""Central A/C"", ""Built in Wardrobes"", ""Covered Parking"", ""Shared Pool"", ""View of Water"", ""Security"", ""Concierge"", ""Shared Gym"", ""View of Landmark"", ""Lobby in Building""]",2026-04-14T11:07:20Z,71767862793,25.191991806030273,55.26356887817383,25
buy,Apartment,1050000.0,,2224.0,,Studio,1.0,472.0,43.85,,Furnished,Completed,,,AG Tower,Business Bay,Dubai,Business Bay,One of a Kind | European Upgrade | ROI 6.7% Net,"Myles presents to market this one of a kind studio in AG Tower.

Property Details:

• Studio | 1 Bathrooms

• Size: 472 sqft.

• Mid - High Floor | Direct Canal View

• Complete Upgrade including SMART Home System, European Floors and Surfaces, Lighting and Appliances

• Fully Equipped Open Kitchen with Brand New Integrated Appliances 

• North Facing Balcony with Canal and Community View

• 24/7 Security and Concierge

• Access to Gym, Swimming Pool, and Podium Level Outdoor Area

• Walking Distance to Dubai Water Canal and Marasi Drive

Developed by Arabian Gulf Properties, AG Tower offers balanced luxury - an ideal choice for both investors and residents seeking an entry point into Business Bay.

Experience luxury living in the heart of Business Bay with this beautifully upgraded and well-maintained studio apartment in AG Tower. One of the few upgraded units in the building, available with hand-selected custom furniture. Spanning 472 sqft, this spacious studio unit offers a modern layout and finishes, and will with a tenancy agreement in place, with flexibility for negotiation, making it perfect for end-users or investors alike. Located within one of Business Bay's most well-positioned developments, residents enjoy excellent amenities including a swimming pool, fully equipped gym, children’s play areas, and 24-hour security. Just minutes away from the Burj Khalifa, Dubai Mall, and the vibrant Boulevard, this is Business Bay living at its finest.",,"[""Central A/C"", ""Balcony"", ""Shared Pool"", ""Shared Spa"", ""Shared Gym"", ""Covered Parking"", ""View of Water"", ""Pets Allowed"", ""Built in Wardrobes"", ""Kitchen Appliances"", ""Children's Play Area"", ""Children's Pool""]",2026-04-14T11:12:03Z,7132735103,25.179725646972656,55.2691764831543,30
buy,Apartment,2589888.0,,1485.0,,3,3.0,1744.0,162.02,,Furnished,Completed,,Tower B,DAMAC Towers by Paramount,Business Bay,Dubai,Business Bay,Rented | Furnished | Burj View | HighFloor,"Full Burj Khalifa and skyline view!
High floor

* 3BR
* Fully Furnished 
* Contemporary Modern Furnishings
* Bright & Spacious 
* Rented
* Floor to ceiling windows 
* Panoramic Windows Throughout
* Large Balcony 
* Built in Wardrobes in Bedroom
* Central Air Conditioning 
* World Class Amenities
* Allocated Parking Bay
* Fully Fitted Kitchen 

 Eligible for UAE golden visa

Amenities & Facilities Include : 

  Wellness and Fitness Centre
  Grand Lobby
  Steam Room and Sauna
  Kids Play Area
  Kids Splash Pool
  24 Hour Valet Parking
  Meetings & Events Rooms
  Movie Screening Room is modeled after the professional studios at Paramount
  Temperature Controlled Swimming Pool
  4 State of the Art Gymnasiums
  A la carte and buffer restaurants
  Men s grooming salon 
  Concierge services for travel arrangements and tourist activities 
  24 hour maintenance and security",,"[""Built in Wardrobes"", ""Kitchen Appliances"", ""Balcony"", ""Walk-in Closet"", ""View of Landmark"", ""Shared Gym"", ""Shared Pool"", ""Central A/C"", ""Covered Parking""]",2026-04-14T11:12:40Z,7136612327,25.186023712158203,55.291717529296875,30
buy,Apartment,4200000.0,,2727.0,,2,3.0,1540.0,143.07,,Furnished,Off-plan,,Al Habtoor Tower,Al Habtoor City,Business Bay,Dubai,Business Bay,Luxury Living | Prime Location | 2 BHK + Maid,"Al Zaeem Real Estate is pleased to offer this 2 Bedroom + Maids Room Apartment for Salet in the Al Habtoor, Al Habtoor City, Business Bay, Dubai.

Discover the height of luxury and sophistication. The highest and most advanced residential skyscraper tower in Dubai becoming a part of ""city within the city""

Property Details:
* 2 Bedroom + Maids Room
* 3 Bathroom
* 1540 sqft
* 1 Parking
* Balcony

Features & Amenities:
* Fully equipped gymnasium
* Sauna & steam room
* Swimming pool
* Jogging & cycling trail
* 24- hour security & maintenance
* First-class restaurants
* 215 dedicated parking spots
* BBQ area
* Rooftop terrace

Nearby Destinations:
* 04 minutes to Dubai Mall
* 06 minutes to JLT Metro Station
* 08 minutes to Jumeirah Beach Residence
* 15 minutes to Palm Jumeirah
* 25 minutes to Dubai International Airport

Al Habtoor offers an upscale lifestyle in a prime city location, combining elegant design with vibrant surroundings. With seamless access to key destinations and a dynamic atmosphere, it presents an exceptional opportunity for refined urban living in one of Dubai’s most prestigious areas.


Our team is experienced and motivated and works diligently to meet your property needs.
Get into Business with Al Zaeem, one of the best real estate agencies in the UAE.",,"[""Balcony"", ""Central A/C"", ""Covered Parking"", ""Security"", ""Concierge"", ""Shared Gym"", ""Children's Play Area"", ""Lobby in Building""]",2026-04-14T11:15:31Z,71512306900,25.18254852294922,55.253292083740234,14
buy,Apartment,3650000.0,,2529.0,,2,3.0,1443.0,134.06,,Unfurnished,Completed,,,Trillionaire Residences,Business Bay,Dubai,Business Bay,Rented | Largest Floor Plan | Full Canal View,"Myles presents to market this spacious two bed in the prestigious Trillionaire Residence, by Binghatti. 

Property Details:

- 2 Bedroom | 3 Bathrooms

- Size: 1,443 sqft.

- Mid Floor | Full Canal Views

- Fully Equipped Closed Kitchen

- Balcony with Full Canal View

- Private Jacuzzi on Balcony, Canal Facing 

- 24/7 Security and Concierge

- Access to Gym, Swimming Pool, Sauna and Ice Bath

- Close Distance to Dubai Mall, Souk Al Bahar, and the Boulevard

- Direct Access to the Dubai Canal 

Developed by Binghatti, Trillionaire Residence offer unmatched luxury and convenience within a prime Business Bay location - an ideal choice for both investors and residents seeking a luxurious waterfront lifestyle.

Experience luxury living in the heart of Business Bay with this brand new and well-maintained 2-bedroom apartment in Trillionaire Residence. Spanning 1,443 sqft, this spacious unit offers a functional layout ideal for couples, families, or individuals seeking private and spacious living. Located within one of Business Bay's most prestigious developments, residents enjoy world-class amenities including a swimming pool, fully equipped gym, sauna and ice bath, a BBQ area, children’s play areas, and 24-hour security. Just steps away from the Burj Khalifa, Dubai Mall, and the vibrant Boulevard, this is Business Bay living at its finest.",,"[""Central A/C"", ""Balcony"", ""Shared Pool"", ""Shared Gym"", ""Covered Parking"", ""View of Water"", ""Private Jacuzzi"", ""Built in Wardrobes"", ""Kitchen Appliances"", ""Children's Play Area"", ""Children's Pool"", ""Barbecue Area""]",2026-04-14T11:16:43Z,71508654976,25.184173583984375,55.28052520751953,19
buy,Apartment,3000000.0,,2199.0,,2,3.0,1364.0,126.72,,Furnished,Completed,,,Paramount Tower Hotel & Residences,Business Bay,Dubai,Business Bay,LUXURIOUS 2 BEDROOM | BURJ KHALIFA VIEW,"Luxurious 2 Bedroom Apartment is located in Paramount Tower Hotel & Residences, Paramount Tower Hotel & Residences, Downtown.

APARTMENT FEATURES:
* 2bedroom
* Kitchen Fitted
* Area 1364 Sqft
* Balcony
* Central air conditioned
* Satellite TV and telephone connections points.
* 5 min to Dubai Mall and Burj Khalifa
* 2 min to Business Bay metro
* BBQ area
* Modern gym, Spa
* Double Glazed windows
* Ceramic tiled floors throughout
* Khalifa View
*Vacant Apartment

Building & Community Highlights:

• Signature Paramount-branded residences
• Rooftop infinity pool with panoramic views
• Fully equipped gym and wellness facilities
• Spa, sauna, and residents’ lounge
• 24/7 security, concierge, and valet services
• Direct access to cafés, dining, and lifestyle outlets
• Prime location minutes from Downtown Dubai, Dubai Mall, and DIFC
• Easy access to Sheikh Zayed Road and Business Bay",,"[""Covered Parking"", ""Security"", ""Balcony"", ""View of Landmark"", ""Lobby in Building"", ""Walk-in Closet"", ""Kitchen Appliances"", ""Shared Gym"", ""Children's Play Area"", ""Children's Pool"", ""Study""]",2026-04-14T11:19:49Z,7132466215,25.193450927734375,55.26512145996094,18
buy,Apartment,1050000.0,,2312.0,,Studio,1.0,454.0,42.18,,Unfurnished,Off-plan,,,Canal Heights,Business Bay,Dubai,Business Bay,Luxury studio | Canal and Pool View | Business Bay,"Etagi Real Estate is please to offer this Studio Apartment for sale located in Canal Heights, Business Bay.

Unit Details:

* View: Canal
* Kitchen: Open and Fully Fitted
* Bathrooms: 1
* Built up Area: 454 square feet
* No. of Parking: 1
* Unfurnished

Features:

* Balcony
* Built in wardrobes
* Central air conditioning
* Basement parking
* Gymnasium
* Shared swimming pool
* Public transport
* Security
* Restaurants
* Shopping mall

Canal Heights is a premium residential development by DAMAC Properties in collaboration with De Grisogono, in the coveted area of Business Bay. Reminiscent of the blue pearl, the sleek complex features 376 branded studios and 1-2 bedroom apartments with chic interiors and spacious layouts. When residing in Canal Heights, you will be able to enjoy a stunning view of the Dubai Water Canal from the comfort of your own home. The property sizes in this gorgeous development range from 427 sq. ft to 1,559 sq. ft, with a floor-to-ceiling height of 11 ft. There are also floors on offer with a total area varying between 5,915 sq. ft and 8,876 sq. ft. Each property will come with its own private balcony for the utmost comfort of homeowners.

Etagi Real Estate is No.1 company in Russia and the CIS countries by numbers of deals. We are in the TOP-10 companies in the world.

We develop an international direction and have opened an office in Dubai. We sell and rent apartments and villas in all areas of the city.

We are always ready to help you choose the best option for life and investment! 

B24-137096",,"[""Balcony"", ""Barbecue Area"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Kitchen Appliances"", ""Pets Allowed"", ""Shared Pool"", ""Security"", ""Concierge"", ""Shared Gym"", ""Children's Play Area"", ""Lobby in Building""]",2026-04-14T11:21:46Z,71528331291,25.183626174926758,55.2763786315918,13
buy,Apartment,4097640.0,,3024.0,,2,3.0,1355.0,125.88,,Unfurnished,Off Plan Primary,,,DG1,Business Bay,Dubai,Business Bay,BRAND NEW | 2 BR WITH BALCONY | BEST DEAL,"Apartment for Sale in DG1, Business Bay

Riti Real Estate LLC is pleased to present this elegant two-bedroom apartment, thoughtfully designed for modern urban living. Featuring a partial canal view and a spacious layout, this premium unit is located in DG1 Tower, Business Bay.

This residence offers an ideal blend of comfort, style, and strong investment potential in one of Dubai’s most vibrant and sought-after locations.

Property Features:
• 2 Bedroom apartment
• Size: 1358 sqft
• Partial canal view
• Spacious layout with abundant natural light
• Contemporary interiors with premium finishes
• Private balcony

Building & Amenities:
• Infinity swimming pool overlooking the canal
• Fully equipped fitness center
• Kids’ play area and landscaped spaces
• Residents’ lounge and leisure areas
• 24/7 security and concierge services
• Retail and dining outlets within the tower

Community Lifestyle:
Located in the heart of Business Bay, residents enjoy seamless connectivity to key landmarks, business districts, and lifestyle destinations. The area offers a perfect combination of waterfront living, fine dining, retail, and entertainment, making it ideal for both end-users and investors.

Investment Highlights:
• Prime canal-facing development
• High rental demand with strong ROI potential
• Modern architecture with premium design standards
• Developed by a reputable international developer

Whether you are seeking a stylish home or a high-return investment, this property presents an exceptional opportunity in Dubai’s thriving real estate market.

About Riti Real Estate LLC:
Riti Real Estate LLC brings together industry expertise, innovative marketing strategies, and a dedicated team committed to delivering excellence in the Dubai real estate market. With a strong focus on primary (off-plan), secondary (resale), and rental properties, we aim to provide tailored solutions to meet every client’s needs.",,"[""Balcony"", ""Barbecue Area"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Pets Allowed"", ""Shared Pool"", ""View of Water"", ""Security"", ""Concierge"", ""Shared Spa"", ""Shared Gym"", ""Maid Service"", ""Walk-in Closet"", ""Children's Play Area"", ""Lobby in Building""]",2026-04-14T11:22:34Z,71499528519,25.1812744140625,55.26380157470703,9
buy,Apartment,2700000.0,,2906.0,,2,3.0,929.0,86.31,,Unfurnished,Completed,,Peninsula One,Peninsula,Business Bay,Dubai,Business Bay,Luxury Living |Ready Property | Burj View,"Amira and White and Co. are delighted to be bringing our newest listing to the market in Peninsula One. 

Located in Peninsula One in the heart of Business Bay, this spacious 2-bedroom and 3-bathroom, apartment offers 929 sqft of well-designed living space and one of the larger layouts available in the building. The apartment features a bright open-plan living and dining area, complemented by large windows with views of both the Burj Khalifa and Dubai Canal, providing a practical and functional layout ideal for both end users and investors. The apartment’s position allows residents to enjoy a vibrant city atmosphere while also benefiting from scenic waterfront surroundings.


Peninsula is a dynamic waterfront community just minutes from Downtown Dubai, offering residents easy access to world-class dining, shopping, and entertainment. The development is designed with lifestyle in mind, featuring premium amenities, landscaped outdoor areas, fitness facilities, and a beautiful waterfront promenade.",,"[""Balcony"", ""Central A/C"", ""Covered Parking""]",2026-04-14T11:25:18Z,71377800956,25.184694290161133,55.26614761352539,10
buy,Apartment,1290000.0,,3028.0,,Studio,1.0,426.0,39.58,,Unfurnished,Off-plan,,,Binghatti Aquarise,Business Bay,Dubai,Business Bay,High Floor| Largest Layout | Beach View,"This Bright Studio apartment in Binghatti Aquarise Tower C, Business Bay is brought to you by URBAN

Property Details
- View: Full Beach View
- Tower C
- Kitchen: Fully Fitted
- Bathrooms: 1
- Size: 426 sqft
- Best Layout - Spacious and Bright
- High floor
- Large Balcony with Full View

Amenities:
- Artificial Beach & Relaxation Zones
- State-of-the-Art Fitness Center
- Sky Garden with Panoramic City Views
- Elegant Lobby with Designer Finishes & Sunken Lounge
- Padel Court, Half Basketball Court & Jogging Track
- Dedicated Children’s Play Area
- 24/7 Concierge, Valet & Security Services


Business Bay is one of Dubai’s main business hubs, combining modern residences, corporate offices, and lifestyle amenities. Centrally located near Downtown Dubai and the Dubai Water Canal, it offers excellent connectivity and a vibrant urban environment ideal for professionals and investors.


For exclusive inquiries and viewing appointments, please contact us via call or WhatsApp.",,"[""Central A/C"", ""Covered Parking"", ""Built in Wardrobes"", ""View of Landmark"", ""Balcony"", ""Shared Pool"", ""View of Water"", ""Security"", ""Shared Gym"", ""Children's Play Area"", ""Lobby in Building"", ""Concierge""]",2026-04-14T11:27:56Z,71744761663,25.176679611206055,55.2733039855957,19
buy,Apartment,1600000.0,,2298.0,,1,1.0,696.0,64.66,,Furnished,Off-plan,,The Edge Tower B,The Edge,Business Bay,Dubai,Business Bay,BEST PRICE | IDEAL IVESTMENT | MODERN INTERIORS,"1-Bedroom Apartment for Sale – The Edge Tower B, Business Bay
My Income Expert Real Estate is proud to present this luxury 1-bedroom apartment in The Edge Tower B, a premium development by Select Group. The Edge by Select Group is a brand-new high-rise residential tower located in Business Bay, Dubai. This remarkable development embodies the epitome of urban sophistication, combining modern design with superior amenities and breathtaking skyline views.
________________________________________
Property Details & Features
•	1 Bedroom 
•	Contemporary Design Finishes 
•	Open-Plan Living & Dining Area 
•	Fully Fitted Kitchen with Premium Appliances 
•	Balcony with Urban Skyline Views 
•	Floor-to-Ceiling Windows 
•	High-Quality Materials & Fittings 
•	Built-in Wardrobes 
•	Dedicated Parking Space 
________________________________________
Lifestyle Amenities
•	Resort-Style Swimming Pool & Outdoor Lounge Deck 
•	State-of-the-Art Gym & Wellness Facilities 
•	Games Room & Social Lounge 
•	Co-Working Spaces 
•	24/7 Security & Concierge Services 
________________________________________
Prime Location
Located in the heart of Business Bay, the development offers:
•	Walking distance to Dubai Water Canal 
•	Minutes from Downtown Dubai 
•	Easy access to major roads and business hubs 
•	Close proximity to retail, dining, and lifestyle destinations 
________________________________________
About the Project
The Edge Tower B is part of the contemporary twin-tower development The Edge by Select Group, known for its modern architecture, sleek beige-bronze façade, and expansive glass design. The project captures the vibrant energy of the city while offering a refined lifestyle environment.
Handover Expected: 2026
________________________________________
 Ideal for investors and end-users seeking luxury living, strong connectivity, and future value growth.
Contact My Income Expert Real Estate today for more information or to secure this opportunity.",,"[""Balcony"", ""Built in Wardrobes"", ""Central A/C"", ""Covered Parking"", ""Pets Allowed"", ""Shared Pool"", ""Security"", ""Shared Gym"", ""Lobby in Building"", ""View of Landmark""]",2026-04-14T11:28:08Z,71495689624,25.188724517822266,55.26833724975586,18
buy,Apartment,810000.0,,1849.0,,Studio,1.0,438.0,40.69,,Partially furnished,Off-plan,,,Regalia By Deyaar,Business Bay,Dubai,Business Bay,Spectacular Views| Specious | High End Finishing,"Brought to you by Famp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;C Properties. This amazing, luxurious and spacious Studio Apartment in Business Bay - Regalia

Property Details:
* Bedroom:Studio
* Bathroom: 1
* Size: 438 sq. ft.
* Park View
* Central A/C
* Covered Parking
* Garden Terrace

Amenities and Features:
* 24/7 CCTV
* 24/7 Security
* Central AC
* Gymnasium
* Covered parking
* Kitchen Appliances
* Metro station
* Public transport
* Shopping mall
* Shops
* Restaurants
* Dining in building

About the Project:
Regalia is located at the heart of a vibrant community, offering residents everything they need to embrace a modern lifestyle tailored towards contemporary convenience and natural beauty. From an eclectic array of dining and retail experiences, and an abundance of recreational activities, to world-class health and educational facilities, your dream home in Park Horizon is perfect for modern, community-centred living

At Famp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;C Properties, we are focused on providing only top-notch services whether it is sales, lease, or investment, our team has the right tools to keep our customers fully satisfied. Complete one-stop solutions to every customized need.

Honouring our core values, integrity, and transparency, we strive to build a relationship based on trust with each customer.
Our Brokers are well trained and have extensive experience in the Real Estate market and will guide our clients all the way through until they are completely satisfied with our services.

Famp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;C Properties is partnered with:
EMAAR Properties | DAMAC Properties | AZIZI | SOBHA Realty | SELECT Group

Contact us now for more information about this property.!",,"[""Central A/C"", ""Lobby in Building"", ""Built in Wardrobes"", ""Security"", ""Shared Gym"", ""Shared Pool""]",2026-04-14T11:30:36Z,71367481366,25.18524169921875,55.292869567871094,13
buy,Apartment,3300000.0,,2928.0,,2,2.0,1127.0,104.7,,Furnished,Off-plan,,,Bayz 102 by Danube,Business Bay,Dubai,Business Bay,Motivated Seller | High Floor | Prime Location,"Metropolitan Premium Properties is proud to present this modern 2 bedroom apartment in Bayz 102 by Danube, Business Bay.

Property Details and Features:
2 Bedrooms
Views: Burj Khalifa and landmark
High floor unit
Urgent sale
Furnished
Spacious living and dining area
Open and fully fitted kitchen with appliances
Built in wardrobes
Walk in closet
Study area
Marble flooring
Balcony with skyline views
Two modern bathrooms
Central air conditioning
One dedicated parking space
Rooftop cinema for residents
Aquatic gym and wellness club
Luxury infinity swimming pool
Health bar and relaxation lounges
Indoor and outdoor fitness areas
Business center and workspaces
Kids play areas and family zones
Landscaped leisure decks and social spaces
24 hour security and concierge services

Bayz 102 by Danube is a premium residential development in the heart of Business Bay, offering contemporary design and world class lifestyle facilities. The community provides excellent connectivity to Downtown Dubai and major landmarks while offering stunning views of Burj Khalifa and the surrounding skyline.

The Metropolitan Group is the leading real estate agency in the UAE. We speak 44 plus languages and offer our local and international clients exceptional service, expert advice, and comprehensive property sales, purchases, and rental support.",,"[""Central A/C"", ""Built in Wardrobes"", ""Kitchen Appliances"", ""Security"", ""Balcony"", ""Covered Parking"", ""Study"", ""Shared Pool"", ""View of Water"", ""View of Landmark"", ""Walk-in Closet""]",2026-04-14T11:32:00Z,71678090019,25.187641143798828,55.25993728637695,11
buy,Apartment,1395000.0,,1484.0,,1,2.0,940.0,87.33,,Furnished,Completed,,Tower A,DAMAC Towers by Paramount,Business Bay,Dubai,Business Bay,High Floor | Vacant Soon |  Negotiable,"Joey from White and Co is delighted to present this stylish and fully furnished 1-bedroom apartment in the iconic DAMAC Towers by Paramount, inspired by Hollywood glamour and set in the heart of Business Bay. This luxurious residence blends design, comfort, and resort-style living for the modern Dubai lifestyle.

Property Highlights:

Spacious layout with floor-to-ceiling windows

Open-plan living & dining

Fully fitted kitchen with premium appliances

Modern bathroom & built-in wardrobes

Balcony with stunning views

Marble flooring & designer finishes

Amenities:

5-star hotel services

Rooftop infinity pool overlooking burj & multiple swimming pools

Gym, spa, private cinema

Kids' area, restaurants & retail

24/7 security & covered parking

Close to Dubai Mall & Downtown

Invest in a lifestyle where luxury meets convenience and elegance. This 1-bedroom apartment in Damac Towers by Paramount offers not just a home, but an experience.

Contact me to schedule a viewing and to make an offer.",,"[""Central A/C"", ""Balcony"", ""Covered Parking""]",2026-04-14T11:34:08Z,7117446359,25.186037063598633,55.291751861572266,14
buy,Apartment,2700000.0,,2986.0,,2,2.0,904.0,83.98,,Unfurnished,Off-plan,,Peninsula One,Peninsula,Business Bay,Dubai,Business Bay,Sea and Canal View | High Floor | Prime Location,"Metropolitan Premium Properties proudly presents this 2-bedroom apartment in Peninsula One, Business Bay.

Property Details and Features

FOR NON MORTGAGE BUYERS

2 Bedrooms
High Floor
Spacious Living 
Built-in wardrobes
Motivated Seller
Exclusive 

Waterfront promenade with boutique retail and dining options
Landscaped jogging and cycling tracks along the Dubai Canal
Multi-purpose sports courts for an active lifestyle24/7 concierge, security, and valet services
Peninsula One is a prestigious waterfront community in Business Bay, seamlessly blending urban sophistication with a serene canal-side setting. It is designed for modern city living and offers unparalleled access to Downtown Dubai, premium lifestyle amenities, and a vibrant social scene.

The Metropolitan Group is the leading real estate agency in the UAE. We speak 44+ languages and offer our local and international clients exceptional service, expert advice, and comprehensive property sales, purchases, and rental support.",,"[""Central A/C"", ""Built in Wardrobes"", ""Security"", ""Concierge"", ""Balcony"", ""Shared Gym"", ""Children's Play Area"", ""Barbecue Area"", ""Shared Pool"", ""Walk-in Closet""]",2026-04-14T11:35:05Z,71377789641,25.184694290161133,55.26614761352539,13
